source_csv,window_index,true_class,keras_pred,float_tflite_pred,int8_pred,keras_confidence,float_confidence,int8_confidence
motor_normal_80_20260819_231002.csv,5,normal,normal,normal,normal,0.999998927116394,0.999998927116394,0.99609375
motor_normal_80_20260819_231002.csv,6,normal,normal,normal,normal,0.9999991655349731,0.9999991655349731,0.99609375
motor_normal_80_20260819_231002.csv,7,normal,normal,normal,normal,0.9999979734420776,0.9999979734420776,0.99609375
motor_normal_80_20260819_231002.csv,8,normal,normal,normal,normal,0.9999990463256836,0.9999990463256836,0.99609375
motor_normal_80_20260819_231002.csv,9,normal,normal,normal,normal,0.9999957084655762,0.9999957084655762,0.99609375
motor_normal_80_20260819_231002.csv,10,normal,normal,normal,normal,0.9999874830245972,0.9999874830245972,0.99609375
motor_normal_80_20260819_231002.csv,11,normal,normal,normal,normal,0.9999932050704956,0.9999932050704956,0.99609375
motor_normal_80_20260819_231002.csv,12,normal,normal,normal,normal,0.9999986886978149,0.9999986886978149,0.99609375
motor_normal_80_20260819_231002.csv,13,normal,normal,normal,normal,0.9999960660934448,0.9999960660934448,0.99609375
motor_normal_80_20260819_231002.csv,14,normal,normal,normal,normal,1.0,1.0,0.99609375
motor_normal_80_20260819_231204.csv,0,normal,normal,normal,normal,0.9999978542327881,0.9999978542327881,0.99609375
motor_normal_80_20260819_231204.csv,1,normal,normal,normal,normal,0.9999933242797852,0.9999933242797852,0.99609375
motor_normal_80_20260819_231204.csv,2,normal,normal,normal,normal,0.9999988079071045,0.9999988079071045,0.99609375
motor_normal_80_20260819_231204.csv,3,normal,normal,normal,normal,0.999995231628418,0.999995231628418,0.99609375
motor_normal_80_20260819_231204.csv,4,normal,normal,normal,normal,0.9999926090240479,0.9999926090240479,0.99609375
